Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
"4 Full
",Pre-Matic,,,,,,,
Pre-Matic,"⭐Nas Will Prevail [V1]
(prod. Large Professor)
(It Ain't Hard To Tell)",,4:55,,,Full,LQ,https://pillows.su/f/092201d0d7494ccc4b64c93c65abaae2
Pre-Matic,⭐Just Another Day In The Projects,,3:12,,,Full,LQ,https://pillows.su/f/738b82f3e69b526b26d75bf991b52bbe
Pre-Matic,"Lunchroom Battles
(feat. Akinyele)",Freestyle,6:36,,,Full,HQ,https://pillows.su/f/72d6f8f65135e3e5400fae7125b4bd56
Pre-Matic,"Number One With A Bullet
(feat. Kool G. Raps & Whiteboy)",,4:14,,,Full,LQ,https://pillows.su/f/dec1fb909b8c86967820e8d03a560d6d
Pre-Matic,"Everything Is Real
(feat. Shapelle)",,2:15,,,Full,LQ,https://pillows.su/f/4c87e517184ed951ec8624126b5faf73
"5 Full
1 Snippet
6 Unavailable",illmatic,,,,,,,
illmatic,"Represent
(prod. DJ Premier)",Original Demo Mix from 1993 which has a different instrumental.,3:49,,,Full,HQ,https://pillows.su/f/b642b40c9e03c7f62f250a92571f6c19
illmatic,"Memory Lane
(prod. DJ Premier)",Original Demo Mix from 1993 which has a different instrumental.,3:25,,,Full,HQ,https://pillows.su/f/8d24ac34212d4f5fa55ebc3c8961b660
illmatic,"Life's a Bitch
(feat. AZ) (prod. L.E.S.)",Studio Recording,2:17,,,Full,Recording,https://pillows.su/f/8ca1e571bb2765804613b19c628cba97
illmatic,"It AIn't Hard To Tell [V2]
(prod. Large Professor)",Has a slighty different instrumental and also is tagged,3:27,,,Tagged,LQ,https://pillows.su/f/d91bb4b1197b2fcde588d3c1c0e2e99a
illmatic,"Mobb Deep - Eye For A Eye
(feat. Nas & Raekwon) (prod. Havoc)",Original Demo from 1994,4:41,,,Full,HQ,https://pillows.su/f/25fbf703dd011088d6ed19a99e455b07
illmatic,"🏆Number Man
(prod. Large Professor)",,,,,Snippet,HQ,https://pillows.su/f/851241f3dc18b07898dcc09b51ac9ee6
illmatic,"Top Choice Of The Female Persuasion
(prod. Large Professor)",,,,,Confirmed,Not Available,https://www.youtube.com/watch?v=7CP2HZjMm9E&t=50s&ab_channel=jensyao5
illmatic,"On The Ave
(prod. Large Professor)",,,,,Confirmed,Not Available,https://www.youtube.com/watch?v=7CP2HZjMm9E&t=50s&ab_channel=jensyao5
illmatic,"I Got Game
(prod. Large Professor)",,,,,Confirmed,Not Available,https://www.youtube.com/watch?v=7CP2HZjMm9E&t=50s&ab_channel=jensyao5
illmatic,"550 Fahrenheit
(prod. Large Professor)",,,,,Confirmed,Not Available,https://www.youtube.com/watch?v=7CP2HZjMm9E&t=50s&ab_channel=jensyao5
illmatic,"Lyrically III
(prod. Large Professor)",First demo recorded,,,,Confirmed,Not Available,
illmatic,"Bitch Haters Club
(feat. Kool G Rap & Akinyele)",,,,,Confirmed,Not Available,https://djstepone.blogspot.com/2011/12/king-of-da-crates-dj-mike-nice.html
"7 Full
1 Tagged
6 Unavailable",It Was Written,,,,,,,
It Was Written,⭐ Deja Vu,"Deja Vu was originally on ""Illmatic 2"", during the time between Illmatic and It Was Written, Nas second project was originally planned to be a sequel to Illmatic however he felt like other rappers we're copying his style too much. So he scrapped Illmatic 2 for It Was Written, a more mafioso style of a album. The first verse of Deja Vu was used in Verbal Intercourse",4:18,,,Full,CDQ,https://pillows.su/f/e51fc7c561a4de95625b4294796774d5
It Was Written,"⭐ Life Is Like A Dice Game [V2]
(prod. Easy Mo Bee)","Not exactly low quality or high, but much more than the previous link",2:39,,,Full,CDQ,https://pillows.su/f/1bddf356e7898b03b3a891b2ebdc3926
It Was Written,"⭐Analyze This 
(feat. Jay-Z & Lord Tariq) (prod. Pete Rock)
(No Love Lost )","Was recorded for Nas' second album It Was Written, with it intending to release on the UK, European, & Canadian standard editions of the album (as well as on the US Cassette version of the album), but plans fell through, and the track was replaced with 'Silent Murder'. Also features a verse from NY rapper Lord Tariq (formerly of rap duo Lord Tariq & Peter Gunz). Was eventually given to Shaq for his album ""You Can't Stop The Reign""",3:48,,,Full,CDQ,https://pillows.su/f/a7e49ea5bfba5d8e32c4e5eda16b83b3
It Was Written,"⭐ Understanding
(feat. AZ) (prod. Large Professor)",,3:13,,,Full,HQ,https://pillows.su/f/950901251596864f7193db689d13ed21
It Was Written,"⭐ On The Real
(feat. Akinyele, Screwball, & Cormega) (prod. Marley Marl)","Original Version then the one released on 10th Anniversary illmatic, unreleased version is censored for some reason",3:30,,,Full,HQ,https://pillows.su/f/29381ef914d45cee8312185d64f56c3c
It Was Written,"The Message
(prod. Trackmasters)","Original version of The Message, difference between released is scar face intro and a minor difference in instrumental",4:11,,,Full,HQ,https://pillows.su/f/e89606a23a9b0eae07cde7cfb678a3e8
It Was Written,"Real Niggas
(feat. SE)
(Squeeze)","Snippet of this song was rediscovered back in 2020 and listed as a ""2Pac Diss"", Track is from a odd 2002 mixtape ""2520 Unduplicated Unreleased Classics, Freestyles & Beats"",",4:20,,,Full,HQ,https://pillows.su/f/8839535fe90f4b5bc1a86de809358460
It Was Written,"Take It In Blood 2
(prod. Stretch)",,2:47,,,Tagged,HQ,https://pillows.su/f/904ff314e5c7da07f249769aab74a572
It Was Written,"🏆Life Is Like A Dice Game [V1]
(prod. Large Professor)",Large Professor confirmed he did a demo version separate from the famous one floating around,,,,Confirmed,Not Available,https://www.complex.com/music/a/daniel-isenberg/large-professor-tells-all-the-stories-behind-his-classic-records-part-i
It Was Written,"Raekwon - Verbal Intercourse [V1 - 4]
(feat. Nas & Ghostface Killah) (prod. RZA)","Raekwon said Nas dropped 4 verses before choosing ""through the lights camera glamor glitters and gold"" verse as the final",,,,Confirmed,Not Available,
It Was Written,"2Pac - Got My Mind Made Up [V1]
(feat. Dat Nigga Daz, Kurupt, Method Man, Redman, Inspectah Deck & Nas) (prod. Daz Dillinger)",Daz Dillinger said in a interview that Nas laid a verse for Got My Mind Made Up but 2Pac wanted it removed. Unknown why maybe because east coast west coast beef,,,,Confirmed,Not Available,https://youtube.com/shorts/PSUUaWmg7oo?si=8QTU8zWyFP4ve0h5
It Was Written,"???
(prod. Chris Winston)","""he laid down a verse then wanted it erased the next day... I kept DAT for myself and never leaked it""",,,,Confirmed,Not Available,
It Was Written,Black Velvet,No Info,,,,Rumored,Not Available,
It Was Written,Unknown [Wu-Tang Collaborations],"Unreleased Wu-Tang Collab, ""RZA had a couple of beats ready. I got on both of them. The other one never came out.""",,,,Confirmed,Not Available,
"6 Full
1 Tagged
1 Snippet
4 Unavailable",The Album,,,,,,,
The Album,"Everyday Thing [V1]
(ref. Drauma) (perf. Nas & Nature) (prod. Dr. Dre)","A reference track by Drauma for Dr. Dre. Verse was later re-used on the Sam Sneed song ""Blueberries"".",4:23,,,Full,CDQ,https://pillows.su/f/002a2c4984aa0f98de969304e0cb35c3
The Album,"Everyday Thing [V2]
(feat Dr. Dre & Nature)","Originally rumored to be a Detox-era feature, but was actually a scrapped song for The Album. Was also meant for Nas' original version of ""I Am..."". Both Nature and Nas' verses were later re-used on Firm songs (Firm Family). A version with Terminology replacing Nature was released on ""The Prophecy Volume 2"" in 2005. Samples ""Inside My Love"" by Minnie Riperton.",5:00,,,Full,HQ,https://pillows.su/f/e0fcd688759460e14169969f1b65555a
The Album,"La Familia [V1]
(perf. Nas, Cormega, AZ & Foxy Brown) (prod. Trackmasters)",Original version of the song with Cormega.,3:30,,,Full,CDQ,https://pillows.su/f/03b283b170b26d56d81ae0722641fcb9
The Album,"La Familia [V2]
(perf. Nas, Nature, AZ & Foxy Brown) (prod. Trackmasters)",Later version of the song with Nature instead of Cormega.,4:03,,,Full,CDQ,https://pillows.su/f/b6eb17cb6bdc32994bb2a488db4fe508
The Album,"4 In The Mornin
(feat ???)
(Five Minutes To Flush)",Original version of Five Minutes To Flush with a completely different beat more similar to the rest of The Firm. This version does not feature Roger Troutman and has an unknown feature singing a slightly different first chorus and then a completely different second and third chorus.,3:53,,,Full,HQ,https://pillows.su/f/ff73c7e2dbc7e0a2dec99dd2400842bc
The Album,"Fist Full Of Dollars [V3]
(feat Dr. Dre)",Dr. Dre and Nature throwaway track recorded during The Firm sessions.,3:30,,,Full,HQ,https://pillows.su/f/7a0a61e4d8b011ad38faf8f4d7f89edd
The Album,"Time
(prod Dr. Dre)",Left over from The Firm sessions. Uses a sample of George Michael's voice.,4:14,,,Full,HQ,https://pillows.su/f/123b4cd47a524ff422738d597a7f7e46
